28400, -0.001 +/- 0.989, 0.554, 1.000 +/- 0.000, 0.50000, 1.43412 +/- 0.10717, -1.37176, 0.16478, 0.67044, -0.15846, 0.01963, -0.05903, 0.00886
28600, -0.001 +/- 0.988, 0.554, 1.000 +/- 0.000, 0.50000, 1.43080 +/- 0.10647, -1.62990, 0.15105, 0.69791, -0.12707, -0.04046, -0.02287, -0.02178
28800, -0.002 +/- 0.986, 0.555, 1.000 +/- 0.000, 0.50000, 1.43849 +/- 0.10602, -1.49253, 0.15511, 0.68979, -0.13508, 0.00432, -0.06197, 0.00680
29000, -0.002 +/- 0.984, 0.558, 1.000 +/- 0.000, 0.50000, 1.43908 +/- 0.10529, -1.35649, 0.15192, 0.69617, -0.15613, -0.00656, -0.01946, -0.02888
29200, -0.001 +/- 0.982, 0.559, 1.000 +/- 0.000, 0.50000, 1.44570 +/- 0.10478, -1.23086, 0.14224, 0.71552, -0.18368, 0.00464, -0.04585, -0.01446
29400, -0.001 +/- 0.981, 0.562, 1.000 +/- 0.000, 0.50000, 1.44229 +/- 0.10413, -1.17745, 0.13401, 0.73198, -0.13344, -0.01170, -0.03558, -0.03437
29600, 0.001 +/- 0.981, 0.564, 1.000 +/- 0.000, 0.50000, 1.43521 +/- 0.10367, -1.08893, 0.11750, 0.76500, -0.10123, -0.01655, -0.04431, -0.04664
29800, -0.000 +/- 0.979, 0.563, 1.000 +/- 0.000, 0.50000, 1.42873 +/- 0.10319, -1.25047, 0.13498, 0.73003, -0.13054, 0.03274, -0.06563, -0.02668
30000, 0.000 +/- 0.979, 0.563, 1.000 +/- 0.000, 0.50000, 1.42363 +/- 0.10263, -1.22980, 0.13379, 0.73242, -0.15402, 0.08092, -0.08823, -0.00226
30200, -0.002 +/- 0.978, 0.565, 1.000 +/- 0.000, 0.50000, 1.41919 +/- 0.10205, -1.31153, 0.12884, 0.74233, -0.19289, 0.07498, -0.08101, 0.01254
30400, -0.003 +/- 0.976, 0.567, 1.000 +/- 0.000, 0.50000, 1.41355 +/- 0.10154, -1.18165, 0.12591, 0.74818, -0.21647, 0.06977, -0.06541, 0.00867
30600, -0.005 +/- 0.974, 0.568, 1.000 +/- 0.000, 0.50000, 1.41641 +/- 0.10092, -1.27780, 0.12802, 0.74397, -0.24782, 0.06495, -0.09028, 0.03095
30800, -0.005 +/- 0.971, 0.571, 1.000 +/- 0.000, 0.50000, 1.41871 +/- 0.10029, -1.34523, 0.14617, 0.70766, -0.20238, 0.04556, -0.07148, 0.02007
31000, -0.005 +/- 0.969, 0.571, 1.000 +/- 0.000, 0.50000, 1.42549 +/- 0.09988, -1.28523, 0.12676, 0.74648, -0.29910, 0.10742, -0.11344, 0.03066
31200, -0.004 +/- 0.967, 0.571, 1.000 +/- 0.000, 0.50000, 1.42468 +/- 0.09925, -1.28818, 0.12829, 0.74342, -0.25083, 0.04573, -0.07896, 0.00381
31400, -0.004 +/- 0.965, 0.572, 1.000 +/- 0.000, 0.50000, 1.42164 +/- 0.09867, -1.33608, 0.14269, 0.71463, -0.20277, 0.03892, -0.06832, -0.00895
31600, -0.003 +/- 0.963, 0.574, 1.000 +/- 0.000, 0.50000, 1.42370 +/- 0.09807, -1.28636, 0.13167, 0.73666, -0.25322, 0.02458, -0.06300, -0.01142
31800, -0.003 +/- 0.962, 0.576, 1.000 +/- 0.000, 0.50000, 1.43429 +/- 0.09802, -1.29455, 0.12987, 0.74027, -0.23686, 0.03122, -0.08154, 0.02477
32000, -0.004 +/- 0.960, 0.575, 1.000 +/- 0.000, 0.50000, 1.44587 +/- 0.09810, -1.31096, 0.12574, 0.74851, -0.23787, 0.04088, -0.07881, 0.02789
32200, -0.002 +/- 0.959, 0.576, 1.000 +/- 0.000, 0.50000, 1.44962 +/- 0.09756, -1.26206, 0.13402, 0.73195, -0.23159, 0.06473, -0.07289, 0.01084
32400, 0.000 +/- 0.958, 0.578, 1.000 +/- 0.000, 0.50000, 1.44900 +/- 0.09697, -1.16591, 0.11039, 0.77922, -0.20180, 0.07777, -0.07793, 0.00260
32600, -0.001 +/- 0.959, 0.577, 1.000 +/- 0.000, 0.50000, 1.44957 +/- 0.09638, -1.22315, 0.10899, 0.78201, -0.26164, 0.13376, -0.11100, 0.03410
32800, -0.002 +/- 0.958, 0.577, 1.000 +/- 0.000, 0.50000, 1.44671 +/- 0.09583, -1.39271, 0.12316, 0.75368, -0.26546, 0.14473, -0.12171, 0.03623
33000, -0.001 +/- 0.959, 0.579, 1.000 +/- 0.000, 0.50000, 1.46003 +/- 0.09618, -1.11641, 0.11144, 0.77712, -0.29381, 0.15410, -0.13845, 0.05468
33200, -0.000 +/- 0.958, 0.580, 1.000 +/- 0.000, 0.50000, 1.47756 +/- 0.09719, -1.23451, 0.11039, 0.77922, -0.29565, 0.14803, -0.13732, 0.05658
33400, -0.001 +/- 0.959, 0.581, 1.000 +/- 0.000, 0.50000, 1.48714 +/- 0.09708, -1.11721, 0.10926, 0.78149, -0.26959, 0.11517, -0.11857, 0.03993
33600, 0.001 +/- 0.960, 0.582, 1.000 +/- 0.000, 0.50000, 1.50162 +/- 0.09758, -1.14389, 0.11312, 0.77377, -0.28066, 0.10624, -0.12898, 0.04639
33800, 0.002 +/- 0.959, 0.583, 1.000 +/- 0.000, 0.50000, 1.51051 +/- 0.09741, -1.06807, 0.10417, 0.79165, -0.31242, 0.11073, -0.12253, 0.02773
34000, 0.002 +/- 0.960, 0.584, 1.000 +/- 0.000, 0.50000, 1.50885 +/- 0.09685, -1.17551, 0.12327, 0.75346, -0.27206, 0.05714, -0.07370, -0.00753
34200, 0.001 +/- 0.959, 0.583, 1.000 +/- 0.000, 0.50000, 1.50798 +/- 0.09630, -1.07602, 0.12035, 0.75931, -0.20498, 0.02407, -0.05143, -0.01436
34400, 0.002 +/- 0.960, 0.581, 1.000 +/- 0.000, 0.50000, 1.51140 +/- 0.09580, -1.14713, 0.11723, 0.76555, -0.18286, 0.00380, -0.05647, -0.00375
34600, -0.001 +/- 0.960, 0.580, 1.000 +/- 0.000, 0.50000, 1.50597 +/- 0.09540, -1.35585, 0.14736, 0.70528, -0.18740, 0.03491, -0.04890, -0.00843
34800, -0.001 +/- 0.959, 0.581, 1.000 +/- 0.000, 0.50000, 1.50233 +/- 0.09493, -1.20518, 0.12074, 0.75851, -0.21179, -0.00019, -0.03816, -0.01862
35000, -0.002 +/- 0.959, 0.580, 1.000 +/- 0.000, 0.50000, 1.49752 +/- 0.09451, -1.18438, 0.12872, 0.74256, -0.16270, -0.01106, -0.02816, -0.02926
35200, 0.001 +/- 0.961, 0.581, 1.000 +/- 0.000, 0.50000, 1.49499 +/- 0.09401, -1.00672, 0.10642, 0.78715, -0.20390, 0.02975, -0.05855, -0.02823
35400, 0.001 +/- 0.961, 0.580, 1.000 +/- 0.000, 0.50000, 1.48913 +/- 0.09366, -1.05649, 0.11744, 0.76511, -0.13631, -0.00997, -0.03386, -0.03236
35600, 0.002 +/- 0.962, 0.579, 1.000 +/- 0.000, 0.50000, 1.48377 +/- 0.09329, -1.12817, 0.12513, 0.74974, -0.14285, -0.00303, -0.02884, -0.03297
35800, 0.002 +/- 0.963, 0.576, 1.000 +/- 0.000, 0.50000, 1.47767 +/- 0.09297, -1.09929, 0.12013, 0.75974, -0.15249, -0.00864, -0.05150, -0.01953
36000, 0.001 +/- 0.963, 0.575, 1.000 +/- 0.000, 0.50000, 1.47425 +/- 0.09252, -1.17668, 0.13966, 0.72067, -0.12266, -0.02595, -0.03857, -0.02309
36200, 0.002 +/- 0.962, 0.574, 1.000 +/- 0.000, 0.50000, 1.46922 +/- 0.09215, -1.14492, 0.12649, 0.74701, -0.16960, 0.01543, -0.05182, -0.01754
36400, 0.004 +/- 0.964, 0.574, 1.000 +/- 0.000, 0.50000, 1.46501 +/- 0.09175, -1.15141, 0.12457, 0.75086, -0.19187, 0.04749, -0.08002, 0.00598
36600, 0.001 +/- 0.965, 0.573, 1.000 +/- 0.000, 0.50000, 1.47262 +/- 0.09156, -1.08624, 0.11762, 0.76475, -0.19041, 0.03367, -0.07888, 0.01060
36800, 0.001 +/- 0.965, 0.572, 1.000 +/- 0.000, 0.50000, 1.48338 +/- 0.09170, -1.02933, 0.10600, 0.78800, -0.18036, 0.02276, -0.07221, 0.02110
37000, 0.000 +/- 0.965, 0.571, 1.000 +/- 0.000, 0.50000, 1.49126 +/- 0.09154, -1.05704, 0.10912, 0.78176, -0.21903, 0.00601, -0.06744, 0.01207
37200, -0.000 +/- 0.963, 0.570, 1.000 +/- 0.000, 0.50000, 1.50656 +/- 0.09232, -1.04797, 0.10522, 0.78956, -0.21155, -0.00640, -0.07335, 0.03595
37400, 0.000 +/- 0.962, 0.569, 1.000 +/- 0.000, 0.50000, 1.51188 +/- 0.09198, -1.17729, 0.12318, 0.75363, -0.18124, -0.02257, -0.03972, 0.00080
37600, 0.001 +/- 0.962, 0.567, 1.000 +/- 0.000, 0.50000, 1.52179 +/- 0.09203, -1.15332, 0.13360, 0.73279, -0.18387, -0.00348, -0.05805, 0.00273
37800, -0.001 +/- 0.962, 0.568, 1.000 +/- 0.000, 0.50000, 1.54205 +/- 0.09375, -1.07641, 0.12481, 0.75039, -0.18898, 0.02466, -0.07690, 0.04298
38000, -0.003 +/- 0.962, 0.566, 1.000 +/- 0.000, 0.50000, 1.55411 +/- 0.09403, -1.17915, 0.13810, 0.72380, -0.15563, 0.03806, -0.07679, 0.02534
38200, -0.003 +/- 0.963, 0.565, 1.000 +/- 0.000, 0.50000, 1.55519 +/- 0.09355, -1.32866, 0.13507, 0.72986, -0.14079, 0.00216, -0.04738, 0.00081
38400, 0.000 +/- 0.964, 0.562, 1.000 +/- 0.000, 0.50000, 1.55660 +/- 0.09307, -1.27148, 0.12703, 0.74594, -0.11845, -0.00822, -0.03801, 0.00317
38600, 0.003 +/- 0.964, 0.561, 1.000 +/- 0.000, 0.50000, 1.55195 +/- 0.09271, -1.20351, 0.11141, 0.77718, -0.15578, 0.00413, -0.03700, -0.00775
38800, 0.004 +/- 0.966, 0.559, 1.000 +/- 0.000, 0.50000, 1.54975 +/- 0.09226, -1.06040, 0.11059, 0.77881, -0.12246, 0.00423, -0.03595, -0.00991
39000, 0.002 +/- 0.967, 0.557, 1.000 +/- 0.000, 0.50000, 1.55121 +/- 0.09180, -1.12028, 0.12174, 0.75653, -0.14843, 0.01744, -0.02477, -0.00134
39200, 0.003 +/- 0.968, 0.555, 1.000 +/- 0.000, 0.50000, 1.54554 +/- 0.09151, -1.14838, 0.11431, 0.77139, -0.17762, 0.00706, -0.01714, -0.02338
39400, 0.003 +/- 0.968, 0.553, 1.000 +/- 0.000, 0.50000, 1.54390 +/- 0.09106, -1.11767, 0.11061, 0.77877, -0.18752, 0.01633, -0.02519, -0.01423
39600, 0.002 +/- 0.968, 0.550, 1.000 +/- 0.000, 0.50000, 1.54469 +/- 0.09061, -1.02799, 0.11858, 0.76285, -0.14321, 0.02148, -0.04195, 0.02041
39800, 0.002 +/- 0.969, 0.550, 1.000 +/- 0.000, 0.50000, 1.54341 +/- 0.09016, -1.10166, 0.12866, 0.74268, -0.09314, -0.02046, -0.01944, -0.01603
40000, 0.003 +/- 0.972, 0.550, 1.000 +/- 0.000, 0.50000, 1.54106 +/- 0.08974, -1.07133, 0.10688, 0.78623, -0.15179, -0.01135, -0.05221, -0.00942
40200, 0.002 +/- 0.973, 0.547, 1.000 +/- 0.000, 0.50000, 1.54365 +/- 0.08934, -1.14389, 0.10696, 0.78608, -0.24499, 0.02605, -0.06296, -0.01841
40400, 0.003 +/- 0.975, 0.543, 1.000 +/- 0.000, 0.50000, 1.54805 +/- 0.08901, -1.13440, 0.10918, 0.78165, -0.26167, 0.03884, -0.07826, -0.00495
40600, 0.004 +/- 0.978, 0.541, 1.000 +/- 0.000, 0.50000, 1.56319 +/- 0.08985, -0.98772, 0.10781, 0.78438, -0.24337, 0.01206, -0.08164, 0.02109
40800, 0.005 +/- 0.980, 0.538, 1.000 +/- 0.000, 0.50000, 1.57183 +/- 0.08982, -0.96401, 0.09451, 0.81099, -0.27047, 0.03182, -0.08417, 0.01833
41000, 0.002 +/- 0.982, 0.536, 1.000 +/- 0.000, 0.50000, 1.57810 +/- 0.08961, -1.11588, 0.10185, 0.79629, -0.27647, 0.05668, -0.09298, 0.02321
41200, 0.002 +/- 0.984, 0.533, 1.000 +/- 0.000, 0.50000, 1.58480 +/- 0.08942, -0.98832, 0.08428, 0.83143, -0.26818, 0.06959, -0.10908, 0.03615
41400, 0.002 +/- 0.985, 0.529, 1.000 +/- 0.000, 0.50000, 1.58497 +/- 0.08899, -1.12265, 0.10146, 0.79708, -0.20038, 0.00104, -0.04690, -0.00777
41600, 0.002 +/- 0.986, 0.527, 1.000 +/- 0.000, 0.50000, 1.58373 +/- 0.08858, -0.98385, 0.09742, 0.80517, -0.24082, 0.03123, -0.04900, 0.00155
41800, -0.000 +/- 0.986, 0.525, 1.000 +/- 0.000, 0.50000, 1.58142 +/- 0.08819, -1.02162, 0.10835, 0.78329, -0.18977, -0.01233, -0.00827, -0.02014
42000, -0.001 +/- 0.985, 0.525, 1.000 +/- 0.000, 0.50000, 1.58037 +/- 0.08777, -1.11739, 0.11906, 0.76187, -0.19075, 0.00748, -0.01253, -0.01918
42200, 0.000 +/- 0.985, 0.523, 1.000 +/- 0.000, 0.50000, 1.58055 +/- 0.08736, -1.08282, 0.10843, 0.78314, -0.19538, 0.00963, -0.03510, 0.00040
42400, 0.000 +/- 0.986, 0.523, 1.000 +/- 0.000, 0.50000, 1.57784 +/- 0.08699, -1.19456, 0.11714, 0.76573, -0.21801, 0.02674, -0.06229, -0.01028
42600, 0.001 +/- 0.987, 0.523, 1.000 +/- 0.000, 0.50000, 1.57818 +/- 0.08659, -1.23518, 0.13063, 0.73874, -0.20095, 0.04095, -0.06804, -0.00237
42800, 0.000 +/- 0.987, 0.522, 1.000 +/- 0.000, 0.50000, 1.58601 +/- 0.08654, -1.20368, 0.12656, 0.74688, -0.22157, 0.05378, -0.08578, 0.02776
43000, 0.000 +/- 0.987, 0.520, 1.000 +/- 0.000, 0.50000, 1.59329 +/- 0.08644, -1.22560, 0.11860, 0.76280, -0.19494, 0.03096, -0.08377, 0.03414
43200, 0.001 +/- 0.987, 0.520, 1.000 +/- 0.000, 0.50000, 1.59657 +/- 0.08611, -1.20387, 0.11947, 0.76106, -0.25683, 0.07987, -0.10451, 0.03555
43400, -0.001 +/- 0.987, 0.521, 1.000 +/- 0.000, 0.50000, 1.59358 +/- 0.08576, -1.14384, 0.12047, 0.75905, -0.21725, 0.06998, -0.07627, -0.00218
43600, 0.002 +/- 0.986, 0.521, 1.000 +/- 0.000, 0.50000, 1.59146 +/- 0.08540, -0.99619, 0.11235, 0.77531, -0.24431, 0.08315, -0.08827, 0.00964
43800, 0.002 +/- 0.986, 0.520, 1.000 +/- 0.000, 0.50000, 1.59384 +/- 0.08504, -1.10835, 0.11632, 0.76735, -0.26594, 0.09615, -0.08713, 0.02680
44000, 0.002 +/- 0.988, 0.520, 1.000 +/- 0.000, 0.50000, 1.60129 +/- 0.08498, -1.19768, 0.11798, 0.76405, -0.22673, 0.07532, -0.06758, 0.00465
44200, 0.002 +/- 0.989, 0.520, 1.000 +/- 0.000, 0.50000, 1.60670 +/- 0.08477, -1.05951, 0.10809, 0.78382, -0.24531, 0.04953, -0.07182, 0.00181
44400, 0.003 +/- 0.989, 0.520, 1.000 +/- 0.000, 0.50000, 1.61495 +/- 0.08479, -1.06715, 0.10643, 0.78715, -0.26132, 0.08774, -0.09914, 0.01965
44600, 0.002 +/- 0.989, 0.521, 1.000 +/- 0.000, 0.50000, 1.61483 +/- 0.08441, -1.22743, 0.12815, 0.74369, -0.17669, 0.02511, -0.06829, -0.01138
44800, 0.003 +/- 0.990, 0.521, 1.000 +/- 0.000, 0.50000, 1.61367 +/- 0.08405, -1.32297, 0.13538, 0.72925, -0.21838, 0.03483, -0.06818, -0.00422
45000, 0.003 +/- 0.991, 0.520, 1.000 +/- 0.000, 0.50000, 1.61164 +/- 0.08370, -1.15033, 0.10832, 0.78335, -0.26337, 0.05678, -0.06591, -0.01355
45200, 0.003 +/- 0.991, 0.518, 1.000 +/- 0.000, 0.50000, 1.61090 +/- 0.08333, -1.09948, 0.10458, 0.79085, -0.26798, 0.04325, -0.05611, -0.02173
45400, 0.003 +/- 0.991, 0.519, 1.000 +/- 0.000, 0.50000, 1.61831 +/- 0.08330, -1.13308, 0.10947, 0.78106, -0.26064, 0.04705, -0.07567, 0.00280
45600, 0.002 +/- 0.992, 0.521, 1.000 +/- 0.000, 0.50000, 1.62665 +/- 0.08335, -1.22516, 0.12976, 0.74049, -0.22912, 0.05421, -0.08715, 0.02424
45800, 0.000 +/- 0.992, 0.522, 1.000 +/- 0.000, 0.50000, 1.62309 +/- 0.08306, -1.24755, 0.12754, 0.74493, -0.25411, 0.06613, -0.05837, 0.00826
46000, 0.002 +/- 0.992, 0.523, 1.000 +/- 0.000, 0.50000, 1.62010 +/- 0.08276, -1.11181, 0.11330, 0.77339, -0.28890, 0.11475, -0.10228, 0.02223
46200, 0.003 +/- 0.995, 0.524, 1.000 +/- 0.000, 0.50000, 1.61466 +/- 0.08258, -1.07704, 0.11363, 0.77275, -0.23819, 0.07654, -0.06713, 0.02478
46400, 0.003 +/- 0.996, 0.523, 1.000 +/- 0.000, 0.50000, 1.61050 +/- 0.08233, -1.18206, 0.11661, 0.76678, -0.24809, 0.08937, -0.07310, 0.01226
46600, 0.006 +/- 0.999, 0.523, 1.000 +/- 0.000, 0.50000, 1.60625 +/- 0.08209, -1.12985, 0.11516, 0.76968, -0.17705, 0.06363, -0.05484, 0.01830
46800, 0.006 +/- 0.999, 0.523, 1.000 +/- 0.000, 0.50000, 1.60300 +/- 0.08180, -1.09166, 0.11791, 0.76418, -0.23698, 0.07710, -0.08626, 0.03225
47000, 0.005 +/- 1.002, 0.524, 1.000 +/- 0.000, 0.50000, 1.59777 +/- 0.08162, -0.98960, 0.10715, 0.78570, -0.18559, 0.04433, -0.05152, 0.00854
47200, 0.005 +/- 1.004, 0.524, 1.000 +/- 0.000, 0.50000, 1.59296 +/- 0.08142, -1.10828, 0.11675, 0.76651, -0.17337, -0.00415, -0.03605, -0.01726
47400, 0.005 +/- 1.004, 0.524, 1.000 +/- 0.000, 0.50000, 1.58925 +/- 0.08116, -1.05097, 0.11258, 0.77485, -0.18633, 0.00201, -0.04319, -0.00615
47600, 0.004 +/- 1.007, 0.524, 1.000 +/- 0.000, 0.50000, 1.59341 +/- 0.08093, -1.02601, 0.10657, 0.78685, -0.21927, 0.02651, -0.05901, 0.01527
47800, 0.002 +/- 1.008, 0.523, 1.000 +/- 0.000, 0.50000, 1.59665 +/- 0.08066, -1.02735, 0.10149, 0.79701, -0.20646, 0.02108, -0.05614, 0.01890
48000, 0.002 +/- 1.008, 0.522, 1.000 +/- 0.000, 0.50000, 1.59873 +/- 0.08035, -1.06646, 0.11346, 0.77308, -0.20304, 0.03148, -0.05587, 0.01465
48200, -0.002 +/- 1.008, 0.521, 1.000 +/- 0.000, 0.50000, 1.59682 +/- 0.08004, -1.21164, 0.12757, 0.74487, -0.20171, 0.01195, -0.05190, -0.00509
48400, 0.002 +/- 1.009, 0.522, 1.000 +/- 0.000, 0.50000, 1.59485 +/- 0.07974, -1.29537, 0.12171, 0.75659, -0.16638, 0.00759, -0.05371, -0.01099
48600, 0.001 +/- 1.009, 0.523, 1.000 +/- 0.000, 0.50000, 1.59226 +/- 0.07945, -1.18828, 0.14161, 0.71678, -0.09897, -0.01851, -0.04557, -0.01388
48800, 0.002 +/- 1.010, 0.523, 1.000 +/- 0.000, 0.50000, 1.59103 +/- 0.07914, -1.09993, 0.13000, 0.74000, -0.10524, -0.00982, -0.03713, -0.01095
49000, 0.001 +/- 1.010, 0.526, 1.000 +/- 0.000, 0.50000, 1.59134 +/- 0.07882, -1.28016, 0.14209, 0.71581, -0.22087, 0.03635, -0.07243, -0.00430
49200, 0.001 +/- 1.010, 0.527, 1.000 +/- 0.000, 0.50000, 1.59422 +/- 0.07855, -1.39492, 0.14844, 0.70313, -0.23709, 0.04462, -0.07384, -0.00119
49400, 0.002 +/- 1.011, 0.528, 1.000 +/- 0.000, 0.50000, 1.60990 +/- 0.07978, -1.32637, 0.12794, 0.74412, -0.27498, 0.09274, -0.09505, 0.03409
49600, 0.002 +/- 1.012, 0.532, 1.000 +/- 0.000, 0.50000, 1.63241 +/- 0.08257, -1.25993, 0.12019, 0.75962, -0.26176, 0.12379, -0.11592, 0.07098
49800, 0.003 +/- 1.013, 0.532, 1.000 +/- 0.000, 0.50000, 1.65280 +/- 0.08472, -1.11640, 0.10253, 0.79493, -0.28236, 0.12202, -0.11477, 0.06619
50000, 0.002 +/- 1.015, 0.532, 1.000 +/- 0.000, 0.50000, 1.66210 +/- 0.08490, -1.13576, 0.10963, 0.78073, -0.22570, 0.07627, -0.09591, 0.03649
50200, 0.003 +/- 1.016, 0.532, 1.000 +/- 0.000, 0.50000, 1.66661 +/- 0.08468, -1.08781, 0.12110, 0.75779, -0.19799, 0.04282, -0.06024, 0.02029
50400, 0.003 +/- 1.019, 0.533, 1.000 +/- 0.000, 0.50000, 1.66982 +/- 0.08441, -1.06134, 0.10037, 0.79926, -0.23425, 0.09389, -0.09431, 0.03123
50600, 0.002 +/- 1.021, 0.534, 1.000 +/- 0.000, 0.50000, 1.67166 +/- 0.08409, -1.16614, 0.10709, 0.78581, -0.24493, 0.08181, -0.08843, 0.03091
50800, 0.003 +/- 1.023, 0.536, 1.000 +/- 0.000, 0.50000, 1.67305 +/- 0.08378, -1.05062, 0.11441, 0.77118, -0.22957, 0.06463, -0.06547, 0.01168
51000, 0.002 +/- 1.024, 0.536, 1.000 +/- 0.000, 0.50000, 1.67055 +/- 0.08349, -1.09251, 0.11182, 0.77637, -0.25081, 0.08770, -0.07096, 0.00509
51200, -0.000 +/- 1.023, 0.538, 1.000 +/- 0.000, 0.50000, 1.66773 +/- 0.08321, -1.09350, 0.11394, 0.77212, -0.26534, 0.10545, -0.07559, 0.00456
51400, -0.001 +/- 1.022, 0.541, 1.000 +/- 0.000, 0.50000, 1.66292 +/- 0.08302, -1.09614, 0.12231, 0.75538, -0.27130, 0.11610, -0.09906, 0.01878
51600, -0.000 +/- 1.021, 0.543, 1.000 +/- 0.000, 0.50000, 1.65832 +/- 0.08283, -1.14983, 0.11757, 0.76485, -0.28524, 0.11548, -0.09141, 0.02371
51800, 0.002 +/- 1.021, 0.543, 1.000 +/- 0.000, 0.50000, 1.65577 +/- 0.08255, -1.20404, 0.12249, 0.75503, -0.24877, 0.08041, -0.07285, 0.01115
